year,exporter_country_code,importer_country_code,hs_product_code,hs_chapter,hs_description,trade_value_1000usd,trade_value_usd,quantity_metric_tons
2023,144,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2124.793,2124793.0,1.474
2023,152,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),81.921,81921.0,88.204
2023,156,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),9788434.573,9788434573.0,4763.662
2023,170,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),120.109,120109.0,0.166
2023,188,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),363.371,363371.0,0.285
2023,191,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),83.433,83433.0,0.289
2023,203,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1035.923,1035923.0,37.344
2023,208,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),71.832,71832.0,0.384
2023,214,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3.118,3118.0,0.002
2023,222,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),176.013,176013.0,0.096
2023,233,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),264.553,264553.0,0.911
2023,246,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),116316.858,116316858.0,68.582
2023,251,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),20466.114,20466114.0,9.535
2023,268,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.105,105.0,
2023,276,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),68832.957,68832957.0,5707.572
2023,288,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.002,2.0,
2023,300,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),23.23,23230.0,12.716
2023,344,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),91971.784,91971784.0,47.759
2023,348,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1666.997,1666997.0,1.41
2023,352,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.036,36.0,
2023,360,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),16715.461,16715461.0,10.014
2023,372,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),399.298,399298.0,0.21
2023,376,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),123661.329,123661329.0,54.918
2023,380,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),5031.828,5031828.0,3219.036
2023,392,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),502969.673,502969673.0,176.145
2023,400,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.505,505.0,
2023,404,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.374,374.0,
2023,410,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2446522.494,2446522494.0,840.866
2023,414,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),678.741,678741.0,3480.05
2023,428,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),177.805,177805.0,0.342
2023,440,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),282.631,282631.0,1381.355
2023,442,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),21.733,21733.0,0.138
2023,454,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),7.132,7132.0,0.004
2023,458,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),495479.195,495479195.0,196.401
2023,470,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),6096.865,6096865.0,1.827
2023,478,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1.124,1124.0,0.001
2023,484,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),17723.439,17723439.0,73.94
2023,490,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3605607.408,3605607408.0,1402.673
2023,504,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),5707.002,5707002.0,15.666
2023,512,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2.141,2141.0,
2023,528,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2114.521,2114521.0,58.331
2023,554,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),17.094,17094.0,0.01
2023,579,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),435.258,435258.0,0.336
2023,583,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.252,252.0,
2023,604,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),13.8,13800.0,0.005
2023,608,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),181505.106,181505106.0,100.351
2023,612,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1.747,1747.0,0.001
2023,616,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1400.836,1400836.0,1358.729
2023,620,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),419.326,419326.0,180.498
2023,642,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1142.498,1142498.0,1.325
2023,643,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),106.088,106088.0,0.057
2023,654,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),8.206,8206.0,0.004
2023,659,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.716,716.0,
2023,678,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),25.791,25791.0,0.014
2023,682,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3.623,3623.0,52.775
2023,688,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),481.137,481137.0,0.259
2023,702,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),483866.081,483866081.0,223.63
2023,703,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),151.278,151278.0,0.14
2023,704,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),242954.474,242954474.0,109.241
2023,705,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),394.981,394981.0,66.754
2023,710,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),255.791,255791.0,78.842
2023,724,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3616.174,3616174.0,4.077
2023,748,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),93.682,93682.0,0.052
2023,752,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1630.857,1630857.0,4.718
2023,757,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),3249.298,3249298.0,11.967
2023,764,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),152137.256,152137256.0,61.631
2023,784,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2200.529,2200529.0,10.357
2023,792,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2313.125,2313125.0,7.891
2023,804,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),157.196,157196.0,0.027
2023,807,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),44.419,44419.0,0.005
2023,818,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),61.352,61352.0,0.035
2023,826,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),8556.163,8556163.0,30.43
2023,842,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),67731.03,67731030.0,43.627
2023,862,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),13.584,13584.0,0.008
2023,882,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),11516.063,11516063.0,6.342
2023,24,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),115.727,115727.0,0.706
2023,31,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.012,12.0,
2023,36,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),75.358,75358.0,0.09
2023,40,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),128.599,128598.99999999999,0.516
2023,56,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),24.006,24006.0,0.141
2023,70,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.056,56.0,
2023,72,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.001,1.0,
2023,76,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),37.934,37934.0,0.752
2023,96,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.016,16.0,
2023,100,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.003,3.0,
2023,116,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),171.601,171601.0,6.167
2023,124,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),284.132,284132.0,1.133
2023,144,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),70.675,70675.0,1.346
2023,152,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),22.8,22800.0,0.143
2023,156,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),43041.589,43041589.0,342.55
2023,170,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),7.999,7999.0,0.408
2023,188,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),3.455,3455.0,0.01
2023,203,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),38.525,38525.0,0.101
2023,208,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),26.713,26713.0,0.227
2023,222,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.1,100.0,
2023,246,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),24.642,24642.0,0.69
2023,251,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1574.612,1574612.0,13.008
2023,276,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),3437.014,3437014.0,16.492
2023,300,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.809,809.0,0.005
2023,344,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),32375.561,32375561.0,104.866
2023,348,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),4.334,4334.0,0.023
2023,360,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),12.011,12011.0,0.403
2023,372,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),363.749,363749.0,1.926
2023,376,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),3593.745,3593745.0,0.411
2023,380,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),386.914,386914.0,1.596
2023,392,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),594.704,594704.0,2.166
2023,410,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),3979.286,3979286.0,8.529
2023,414,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1.937,1937.0,0.012
2023,426,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.011,11.0,0.002
2023,428,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.084,84.0,0.001
2023,440,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),9.499,9499.0,0.058
2023,442,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),77.498,77498.0,1.314
2023,458,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),9114.538,9114538.0,60.827
2023,480,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.813,813.0,0.025
2023,484,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),188.231,188231.0,4.206
2023,490,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),5883.643,5883643.0,25.068
2023,528,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),765.026,765026.0,7.508
2023,554,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.061,61.0,
2023,579,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),2.416,2416.0,0.004
2023,608,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),345.519,345519.0,1.66
2023,616,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),81.767,81767.0,1.287
2023,620,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),60.45,60450.0,0.667
2023,642,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),4.434,4434.0,0.028
2023,643,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),93.595,93595.0,0.571
2023,688,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),14.132,14132.0,0.012
2023,702,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),10493.37,10493370.0,90.489
2023,703,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),161.657,161657.0,0.407
2023,704,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),1154.055,1154055.0,0.577
2023,705,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),18.586,18586.0,0.09
2023,710,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),8.525,8525.0,0.038
2023,724,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),98.897,98897.0,0.737
2023,752,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),445.608,445608.0,1.595
2023,757,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),41.076,41076.0,0.254
2023,764,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),23192.174,23192174.0,139.054
2023,784,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),16.446,16446.0,0.36
2023,788,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.001,1.0,
2023,792,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),55.329,55329.0,0.427
2023,804,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),18.0,18000.0,0.108
2023,818,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.05,50.0,
2023,826,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),637.603,637603.0,5.221
2023,842,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),30092.809,30092809.0,168.274
2023,858,699,854290,8542,Electronic Integrated Circuits (ICs / Chips),0.035,35.0,0.003
2024,36,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),74.749,74749.0,
2024,56,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),4.348,4348.0,0.024
2024,124,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),34.09,34090.0,0.006
2024,156,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),184018.834,184018834.0,11145.081
2024,208,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),6.324,6324.0,0.004
2024,246,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),10.708,10708.0,0.008
2024,251,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),2.974,2974.0,0.04
2024,276,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),385.278,385278.0,2.223
2024,344,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),134.542,134542.0,0.008
2024,376,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1.28,1280.0,0.003
2024,380,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),3.068,3068.0,0.015
2024,392,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),134.825,134825.0,0.476
2024,410,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),18.312,18312.0,0.025
2024,440,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1.759,1759.0,0.103
2024,458,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),48.36,48360.0,0.134
2024,490,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),118.632,118632.0,0.154
2024,528,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),42.645,42645.0,0.004
2024,579,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),33.085,33085.0,1.715
2024,616,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),5.949,5949.0,0.002
2024,643,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),73.351,73351.0,4.308
2024,702,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1768.942,1768942.0,0.184
2024,724,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),0.002,2.0,
2024,752,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),17.601,17601.0,
2024,757,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1.817,1817.0,0.003
2024,764,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),112.603,112603.0,2.325
2024,792,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),27.0,27000.0,0.001
2024,826,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),28.76,28760.0,0.069
2024,842,699,381800,3818,Chemical Elements for Electronics (Doped Silicon Wafers etc.),1325.767,1325767.0,3.082
2024,32,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1234.541,1234541.0,
2024,36,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),149.901,149901.0,0.407
2024,40,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),1362.058,1362058.0,1.617
2024,51,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),270.266,270266.0,
2024,56,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2755.857,2755857.0,6.759
2024,76,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),365.74,365740.0,0.314
2024,100,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),95.331,95331.0,0.343
2024,104,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),0.644,644.0,
2024,112,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),879.706,879706.0,0.105
2024,116,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),271.863,271863.0,7.594
2024,124,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2676.749,2676749.0,3.163
2024,144,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),4542.317,4542317.0,0.006
2024,148,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),576.164,576164.0,0.156
2024,152,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),60.106,60106.0,54.922
2024,156,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),10318220.111,10318220111.0,2701.643
2024,170,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),140.751,140751.0,0.159
2024,188,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),368.182,368182.0,0.094
2024,191,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),778.59,778590.0,
2024,203,699,854211,8542,Electronic Integrated Circuits (ICs / Chips),2985.062,2985062.0,21.692
